,Cash balance,Unrealized value,Total asset,Rewards,CumReward,Position,Unit
2013-10-17,91.79999999999997,101.6,193.39999999999998,1.0,-64.49999999999997,2,0.0
2013-10-18,91.79999999999997,105.6,197.39999999999998,1.0,-63.49999999999997,2,4.0
2013-10-21,91.79999999999997,105.6,197.39999999999998,1.0,-62.49999999999997,2,0.0
2013-10-22,91.79999999999997,107.6,199.39999999999998,1.0,-61.49999999999997,2,2.0
2013-10-23,91.79999999999997,107.6,199.39999999999998,1.0,-60.49999999999997,2,0.0
2013-10-24,91.79999999999997,105.6,197.39999999999998,-1.0,-61.49999999999997,2,-2.0
2013-10-25,91.79999999999997,107.6,199.39999999999998,1.0,-60.49999999999997,2,2.0
2013-10-28,91.79999999999997,109.6,201.39999999999998,1.0,-59.49999999999997,2,2.0
2013-10-29,91.79999999999997,111.6,203.39999999999998,1.0,-58.49999999999997,2,2.0
2013-10-30,91.79999999999997,113.6,205.39999999999998,1.0,-57.49999999999997,2,2.0
2013-10-31,91.79999999999997,111.6,203.39999999999998,-1.0,-58.49999999999997,2,-2.0
2013-11-01,91.79999999999997,115.6,207.39999999999998,1.0,-57.49999999999997,2,4.0
2013-11-04,91.79999999999997,113.6,205.39999999999998,-1.0,-58.49999999999997,2,-2.0
2013-11-05,91.79999999999997,113.6,205.39999999999998,1.0,-57.49999999999997,2,0.0
2013-11-06,91.79999999999997,115.6,207.39999999999998,1.0,-56.49999999999997,2,2.0
2013-11-07,91.79999999999997,117.6,209.39999999999998,1.0,-55.49999999999997,2,2.0
2013-11-08,91.79999999999997,115.6,207.39999999999998,-1.0,-56.49999999999997,2,-2.0
2013-11-11,91.79999999999997,119.6,211.39999999999998,1.0,-55.49999999999997,2,4.0
2013-11-12,91.79999999999997,119.6,211.39999999999998,1.0,-54.49999999999997,2,0.0
2013-11-13,91.79999999999997,119.6,211.39999999999998,1.0,-53.49999999999997,2,0.0
2013-11-14,91.79999999999997,121.6,213.39999999999998,1.0,-52.49999999999997,2,2.0
2013-11-15,91.79999999999997,123.6,215.39999999999998,1.0,-51.49999999999997,2,2.0
2013-11-18,91.79999999999997,125.6,217.39999999999998,1.0,-50.49999999999997,2,2.0
2013-11-19,91.79999999999997,125.6,217.39999999999998,1.0,-49.49999999999997,2,0.0
2013-11-20,91.79999999999997,123.6,215.39999999999998,-1.0,-50.49999999999997,2,-2.0
2013-11-21,91.79999999999997,123.6,215.39999999999998,1.0,-49.49999999999997,2,0.0
2013-11-22,91.79999999999997,125.6,217.39999999999998,1.0,-48.49999999999997,2,2.0
2013-11-25,91.79999999999997,129.6,221.39999999999998,1.0,-47.49999999999997,2,4.0
2013-11-26,91.79999999999997,129.6,221.39999999999998,1.0,-46.49999999999997,2,0.0
2013-11-27,91.79999999999997,131.6,223.39999999999998,1.0,-45.49999999999997,2,2.0
2013-11-29,91.79999999999997,133.6,225.39999999999998,1.0,-44.49999999999997,2,2.0
2013-12-02,91.79999999999997,129.6,221.39999999999998,-3.0,-47.49999999999997,2,-4.0
2013-12-03,91.79999999999997,115.6,207.39999999999998,-13.0,-60.49999999999997,2,-14.0
2013-12-04,91.79999999999997,113.6,205.39999999999998,-1.0,-61.49999999999997,2,-2.0
2013-12-05,91.79999999999997,115.6,207.39999999999998,1.0,-60.49999999999997,2,2.0
2013-12-06,91.79999999999997,119.6,211.39999999999998,1.0,-59.49999999999997,2,4.0
2013-12-09,91.79999999999997,121.6,213.39999999999998,1.0,-58.49999999999997,2,2.0
2013-12-10,91.79999999999997,119.6,211.39999999999998,-1.0,-59.49999999999997,2,-2.0
2013-12-11,91.79999999999997,121.6,213.39999999999998,1.0,-58.49999999999997,2,2.0
2013-12-12,91.79999999999997,115.6,207.39999999999998,-5.0,-63.49999999999997,2,-6.0
2013-12-13,91.79999999999997,115.6,207.39999999999998,1.0,-62.49999999999997,2,0.0
2013-12-16,91.79999999999997,117.6,209.39999999999998,1.0,-61.49999999999997,2,2.0
2013-12-17,91.79999999999997,125.6,217.39999999999998,1.0,-60.49999999999997,2,8.0
2013-12-18,91.79999999999997,129.6,221.39999999999998,1.0,-59.49999999999997,2,4.0
2013-12-19,91.79999999999997,137.6,229.39999999999998,1.0,-58.49999999999997,2,8.0
2013-12-20,91.79999999999997,143.6,235.39999999999998,1.0,-57.49999999999997,2,6.0
2013-12-23,91.79999999999997,143.6,235.39999999999998,1.0,-56.49999999999997,2,0.0
2013-12-24,91.79999999999997,143.6,235.39999999999998,1.0,-55.49999999999997,2,0.0
2013-12-26,91.79999999999997,143.6,235.39999999999998,1.0,-54.49999999999997,2,0.0
2013-12-27,91.79999999999997,147.6,239.39999999999998,1.0,-53.49999999999997,2,4.0
2013-12-30,91.79999999999997,149.6,241.39999999999998,1.0,-52.49999999999997,2,2.0
2013-12-31,91.79999999999997,151.6,243.39999999999998,1.0,-51.49999999999997,2,2.0
2014-01-02,91.79999999999997,145.6,237.39999999999998,-5.0,-56.49999999999997,2,-6.0
2014-01-03,91.79999999999997,147.6,239.39999999999998,1.0,-55.49999999999997,2,2.0
2014-01-06,91.79999999999997,147.6,239.39999999999998,1.0,-54.49999999999997,2,0.0
2014-01-07,91.79999999999997,145.6,237.39999999999998,-1.0,-55.49999999999997,2,-2.0
2014-01-08,91.79999999999997,145.6,237.39999999999998,1.0,-54.49999999999997,2,0.0
2014-01-09,91.79999999999997,143.6,235.39999999999998,-1.0,-55.49999999999997,2,-2.0
2014-01-10,91.79999999999997,143.6,235.39999999999998,1.0,-54.49999999999997,2,0.0
2014-01-13,91.79999999999997,139.6,231.39999999999998,-3.0,-57.49999999999997,2,-4.0
2014-01-14,91.79999999999997,139.6,231.39999999999998,1.0,-56.49999999999997,2,0.0
2014-01-15,91.79999999999997,145.6,237.39999999999998,1.0,-55.49999999999997,2,6.0
2014-01-16,91.79999999999997,145.6,237.39999999999998,1.0,-54.49999999999997,2,0.0
2014-01-17,91.79999999999997,145.6,237.39999999999998,1.0,-53.49999999999997,2,0.0
2014-01-21,91.79999999999997,147.6,239.39999999999998,1.0,-52.49999999999997,2,2.0
2014-01-22,91.79999999999997,143.6,235.39999999999998,-3.0,-55.49999999999997,2,-4.0
2014-01-23,91.79999999999997,139.6,231.39999999999998,-3.0,-58.49999999999997,2,-4.0
2014-01-24,91.79999999999997,135.6,227.39999999999998,-3.0,-61.49999999999997,2,-4.0
2014-01-27,91.79999999999997,125.6,217.39999999999998,-9.0,-70.49999999999997,2,-10.0
2014-01-28,91.79999999999997,123.6,215.39999999999998,-1.0,-71.49999999999997,2,-2.0
2014-01-29,91.79999999999997,125.6,217.39999999999998,1.0,-70.49999999999997,2,2.0
2014-01-30,91.79999999999997,125.6,217.39999999999998,1.0,-69.49999999999997,2,0.0
2014-01-31,91.79999999999997,115.6,207.39999999999998,-9.0,-78.49999999999997,2,-10.0
2014-02-03,91.79999999999997,119.6,211.39999999999998,1.0,-77.49999999999997,2,4.0
2014-02-04,210.99999999999997,-0.3999999999999999,210.59999999999997,0.19999999999998863,-77.29999999999998,-2,-0.8000000000000114
2014-02-05,210.19999999999996,-0.3999999999999999,209.79999999999995,0.19999999999998874,-77.1,2,-0.8000000000000114
2014-02-06,210.19999999999996,-0.3999999999999999,209.79999999999995,1.0,-76.1,2,0.0
2014-02-07,210.19999999999996,3.6,213.79999999999995,1.0,-75.1,2,4.0
2014-02-10,210.19999999999996,3.6,213.79999999999995,1.0,-74.1,2,0.0
2014-02-11,210.19999999999996,3.6,213.79999999999995,1.0,-73.1,2,0.0
2014-02-12,210.19999999999996,5.6,215.79999999999995,1.0000000000000004,-72.1,2,2.0
2014-02-13,210.19999999999996,3.6,213.79999999999995,-1.0,-73.1,2,-2.0
2014-02-14,210.19999999999996,3.6,213.79999999999995,1.0,-72.1,2,0.0
2014-02-18,210.19999999999996,11.6,221.79999999999995,1.0,-71.1,2,8.0
2014-02-19,210.19999999999996,9.6,219.79999999999995,-1.0,-72.1,2,-2.0
2014-02-20,210.19999999999996,7.6,217.79999999999995,-1.0,-73.1,2,-2.0
2014-02-21,210.19999999999996,9.6,219.79999999999995,1.0,-72.1,2,2.0
2014-02-24,210.19999999999996,9.6,219.79999999999995,1.0,-71.1,2,0.0
2014-02-25,210.19999999999996,11.6,221.79999999999995,1.0,-70.1,2,2.0
2014-02-26,210.19999999999996,13.6,223.79999999999995,1.0,-69.1,2,2.0
2014-02-27,210.19999999999996,11.6,221.79999999999995,-1.0,-70.1,2,-2.0
2014-02-28,210.19999999999996,15.6,225.79999999999995,1.0,-69.1,2,4.0
2014-03-03,210.19999999999996,13.6,223.79999999999995,-1.0,-70.1,2,-2.0
2014-03-04,210.19999999999996,9.6,219.79999999999995,-3.0,-73.1,2,-4.0
2014-03-05,210.19999999999996,11.6,221.79999999999995,1.0,-72.1,2,2.0
2014-03-06,210.19999999999996,17.6,227.79999999999995,0.9999999999999982,-71.1,2,6.0
2014-03-07,210.19999999999996,17.6,227.79999999999995,1.0,-70.1,2,0.0
2014-03-10,210.19999999999996,15.6,225.79999999999995,-1.0,-71.1,2,-2.0
2014-03-11,210.19999999999996,15.6,225.79999999999995,1.0,-70.1,2,0.0
2014-03-12,210.19999999999996,9.6,219.79999999999995,-5.0,-75.1,2,-6.0
2014-03-13,210.19999999999996,13.6,223.79999999999995,1.0,-74.1,2,4.0
2014-03-14,210.19999999999996,5.6,215.79999999999995,-7.0,-81.1,2,-8.0
2014-03-17,210.19999999999996,7.6,217.79999999999995,1.0,-80.1,2,2.0
2014-03-18,210.19999999999996,11.6,221.79999999999995,1.0,-79.1,2,4.0
2014-03-19,210.19999999999996,11.6,221.79999999999995,1.0,-78.1,2,0.0
2014-03-20,210.19999999999996,7.6,217.79999999999995,-3.0,-81.1,2,-4.0
2014-03-21,210.19999999999996,13.6,223.79999999999995,1.0,-80.1,2,6.0
2014-03-24,210.19999999999996,13.6,223.79999999999995,1.0,-79.1,2,0.0
2014-03-25,210.19999999999996,15.6,225.79999999999995,1.0,-78.1,2,2.0
2014-03-26,210.19999999999996,17.6,227.79999999999995,0.9999999999999982,-77.1,2,2.0
2014-03-27,210.19999999999996,11.6,221.79999999999995,-5.0,-82.1,2,-6.0
2014-03-28,210.19999999999996,13.6,223.79999999999995,1.0,-81.1,2,2.0
2014-03-31,210.19999999999996,17.6,227.79999999999995,0.9999999999999982,-80.1,2,4.0
2014-04-01,210.19999999999996,21.6,231.79999999999995,1.0,-79.1,2,4.0
2014-04-02,210.19999999999996,21.6,231.79999999999995,1.0,-78.1,2,0.0
2014-04-03,210.19999999999996,21.6,231.79999999999995,1.0,-77.1,2,0.0
2014-04-04,210.19999999999996,23.6,233.79999999999995,1.0,-76.1,2,2.0
2014-04-07,210.19999999999996,19.6,229.79999999999995,-3.0,-79.1,2,-4.0
2014-04-08,210.19999999999996,17.6,227.79999999999995,-1.0,-80.1,2,-2.0
2014-04-09,210.19999999999996,17.6,227.79999999999995,1.0,-79.1,2,0.0
2014-04-10,210.19999999999996,19.6,229.79999999999995,1.0,-78.1,2,2.0
2014-04-11,210.19999999999996,13.6,223.79999999999995,-5.0,-83.1,2,-6.0
2014-04-14,210.19999999999996,13.6,223.79999999999995,1.0,-82.1,2,0.0
2014-04-15,210.19999999999996,13.6,223.79999999999995,1.0,-81.1,2,0.0
2014-04-16,210.19999999999996,19.6,229.79999999999995,0.9999999999999982,-80.1,2,6.0
2014-04-17,210.19999999999996,23.6,233.79999999999995,1.0,-79.1,2,4.0
2014-04-21,210.19999999999996,23.6,233.79999999999995,1.0,-78.1,2,0.0
2014-04-22,210.19999999999996,27.6,237.79999999999995,1.0,-77.1,2,4.0
2014-04-23,210.19999999999996,27.6,237.79999999999995,1.0,-76.1,2,0.0
2014-04-24,210.19999999999996,21.6,231.79999999999995,-5.0,-81.1,2,-6.0
2014-04-25,210.19999999999996,21.6,231.79999999999995,1.0,-80.1,2,0.0
2014-04-28,210.19999999999996,25.6,235.79999999999995,1.0,-79.1,2,4.0
2014-04-29,210.19999999999996,25.6,235.79999999999995,1.0,-78.1,2,0.0
2014-04-30,210.19999999999996,25.6,235.79999999999995,1.0,-77.1,2,0.0
2014-05-01,210.19999999999996,29.6,239.79999999999995,1.0,-76.1,2,4.0
2014-05-02,210.19999999999996,35.6,245.79999999999995,1.0,-75.1,2,6.0
2014-05-05,210.19999999999996,29.6,239.79999999999995,-5.0,-80.1,2,-6.0
2014-05-06,210.19999999999996,31.6,241.79999999999995,1.0,-79.1,2,2.0
2014-05-07,210.19999999999996,31.6,241.79999999999995,1.0,-78.1,2,0.0
2014-05-08,210.19999999999996,33.6,243.79999999999995,1.0,-77.1,2,2.0
2014-05-09,210.19999999999996,33.6,243.79999999999995,1.0,-76.1,2,0.0
2014-05-12,210.19999999999996,35.6,245.79999999999995,1.0,-75.1,2,2.0
2014-05-13,210.19999999999996,39.6,249.79999999999995,1.0,-74.1,2,4.0
2014-05-14,210.19999999999996,37.6,247.79999999999995,-1.0,-75.1,2,-2.0
2014-05-15,210.19999999999996,35.6,245.79999999999995,-1.0,-76.1,2,-2.0
2014-05-16,210.19999999999996,33.6,243.79999999999995,-1.0,-77.1,2,-2.0
2014-05-19,210.19999999999996,31.6,241.79999999999995,-1.0,-78.1,2,-2.0
2014-05-20,210.19999999999996,35.6,245.79999999999995,1.0,-77.1,2,4.0
2014-05-21,210.19999999999996,31.6,241.79999999999995,-3.0,-80.1,2,-4.0
2014-05-22,210.19999999999996,33.6,243.79999999999995,1.0,-79.1,2,2.0
2014-05-23,210.19999999999996,31.6,241.79999999999995,-1.0,-80.1,2,-2.0
2014-05-27,210.19999999999996,35.6,245.79999999999995,1.0,-79.1,2,4.0
2014-05-28,210.19999999999996,35.6,245.79999999999995,1.0,-78.1,2,0.0
2014-05-29,210.19999999999996,35.6,245.79999999999995,1.0,-77.1,2,0.0
2014-05-30,210.19999999999996,37.6,247.79999999999995,1.0,-76.1,2,2.0
2014-06-02,210.19999999999996,37.6,247.79999999999995,1.0,-75.1,2,0.0
2014-06-03,210.19999999999996,37.6,247.79999999999995,1.0,-74.1,2,0.0
2014-06-04,210.19999999999996,39.6,249.79999999999995,1.0,-73.1,2,2.0
2014-06-05,210.19999999999996,39.6,249.79999999999995,1.0,-72.1,2,0.0
2014-06-06,210.19999999999996,41.6,251.79999999999995,1.0,-71.1,2,2.0
2014-06-09,210.19999999999996,43.6,253.79999999999995,1.0,-70.1,2,2.0
2014-06-10,210.19999999999996,45.6,255.79999999999995,1.0,-69.1,2,2.0
2014-06-11,210.19999999999996,43.6,253.79999999999995,-1.0,-70.1,2,-2.0
2014-06-12,210.19999999999996,43.6,253.79999999999995,1.0,-69.1,2,0.0
2014-06-13,210.19999999999996,39.6,249.79999999999995,-3.0,-72.1,2,-4.0
2014-06-16,210.19999999999996,39.6,249.79999999999995,1.0,-71.1,2,0.0
2014-06-17,210.19999999999996,39.6,249.79999999999995,1.0,-70.1,2,0.0
2014-06-18,210.19999999999996,41.6,251.79999999999995,1.0,-69.1,2,2.0
2014-06-19,210.19999999999996,43.6,253.79999999999995,1.0,-68.1,2,2.0
2014-06-20,210.19999999999996,43.6,253.79999999999995,1.0,-67.1,2,0.0
2014-06-23,210.19999999999996,45.6,255.79999999999995,1.0,-66.1,2,2.0
2014-06-24,210.19999999999996,41.6,251.79999999999995,-3.0,-69.1,2,-4.0
2014-06-25,210.19999999999996,39.6,249.79999999999995,-1.0,-70.1,2,-2.0
2014-06-26,210.19999999999996,41.6,251.79999999999995,1.0,-69.1,2,2.0
2014-06-27,210.19999999999996,39.6,249.79999999999995,-1.0,-70.1,2,-2.0
2014-06-30,210.19999999999996,41.6,251.79999999999995,1.0,-69.1,2,2.0
2014-07-01,210.19999999999996,39.6,249.79999999999995,-1.0,-70.1,2,-2.0
2014-07-02,210.19999999999996,43.6,253.79999999999995,1.0,-69.1,2,4.0
2014-07-03,210.19999999999996,45.6,255.79999999999995,1.0,-68.1,2,2.0
2014-07-07,210.19999999999996,45.6,255.79999999999995,1.0,-67.1,2,0.0
2014-07-08,210.19999999999996,45.6,255.79999999999995,1.0,-66.1,2,0.0
2014-07-09,210.19999999999996,43.6,253.79999999999995,-1.0,-67.1,2,-2.0
2014-07-10,210.19999999999996,41.6,251.79999999999995,-1.0,-68.1,2,-2.0
2014-07-11,210.19999999999996,41.6,251.79999999999995,1.0,-67.1,2,0.0
2014-07-14,210.19999999999996,45.6,255.79999999999995,1.0,-66.1,2,4.0
2014-07-15,210.19999999999996,45.6,255.79999999999995,1.0,-65.1,2,0.0
2014-07-16,210.19999999999996,45.6,255.79999999999995,1.0,-64.1,2,0.0
2014-07-17,210.19999999999996,45.6,255.79999999999995,1.0,-63.099999999999994,2,0.0
2014-07-18,210.19999999999996,41.6,251.79999999999995,-3.0,-66.1,2,-4.0
2014-07-21,210.19999999999996,43.6,253.79999999999995,1.0,-65.1,2,2.0
2014-07-22,210.19999999999996,43.6,253.79999999999995,1.0,-64.1,2,0.0
2014-07-23,210.19999999999996,45.6,255.79999999999995,1.0,-63.099999999999994,2,2.0
2014-07-24,210.19999999999996,45.6,255.79999999999995,1.0,-62.099999999999994,2,0.0
2014-07-25,210.19999999999996,45.6,255.79999999999995,1.0,-61.099999999999994,2,0.0
2014-07-28,210.19999999999996,43.6,253.79999999999995,-1.0,-62.099999999999994,2,-2.0
2014-07-29,210.19999999999996,45.6,255.79999999999995,1.0,-61.099999999999994,2,2.0
2014-07-30,210.19999999999996,43.6,253.79999999999995,-1.0,-62.099999999999994,2,-2.0
2014-07-31,210.19999999999996,39.6,249.79999999999995,-3.0,-65.1,2,-4.0
2014-08-01,210.19999999999996,31.6,241.79999999999995,-7.0,-72.1,2,-8.0
2014-08-04,210.19999999999996,31.6,241.79999999999995,1.0,-71.1,2,0.0
2014-08-05,210.19999999999996,33.6,243.79999999999995,1.0,-70.1,2,2.0
2014-08-06,210.19999999999996,29.6,239.79999999999995,-3.0,-73.1,2,-4.0
2014-08-07,210.19999999999996,31.6,241.79999999999995,1.0,-72.1,2,2.0
2014-08-08,210.19999999999996,29.6,239.79999999999995,-1.0,-73.1,2,-2.0
2014-08-11,210.19999999999996,33.6,243.79999999999995,1.0,-72.1,2,4.0
2014-08-12,210.19999999999996,33.6,243.79999999999995,1.0,-71.1,2,0.0
2014-08-13,210.19999999999996,35.6,245.79999999999995,1.0,-70.1,2,2.0
2014-08-14,210.19999999999996,37.6,247.79999999999995,1.0,-69.1,2,2.0
2014-08-15,210.19999999999996,39.6,249.79999999999995,1.0,-68.1,2,2.0
2014-08-18,210.19999999999996,39.6,249.79999999999995,1.0,-67.1,2,0.0
2014-08-19,210.19999999999996,43.6,253.79999999999995,1.0,-66.1,2,4.0
2014-08-20,210.19999999999996,41.6,251.79999999999995,-1.0,-67.1,2,-2.0
2014-08-21,210.19999999999996,43.6,253.79999999999995,1.0,-66.1,2,2.0
2014-08-22,210.19999999999996,43.6,253.79999999999995,1.0,-65.1,2,0.0
2014-08-25,210.19999999999996,43.6,253.79999999999995,1.0,-64.1,2,0.0
2014-08-26,210.19999999999996,45.6,255.79999999999995,1.0,-63.099999999999994,2,2.0
2014-08-27,210.19999999999996,43.6,253.79999999999995,-1.0,-64.1,2,-2.0
2014-08-28,210.19999999999996,39.6,249.79999999999995,-3.0,-67.1,2,-4.0
2014-08-29,210.19999999999996,41.6,251.79999999999995,1.0,-66.1,2,2.0
2014-09-02,210.19999999999996,39.6,249.79999999999995,-1.0,-67.1,2,-2.0
2014-09-03,210.19999999999996,43.6,253.79999999999995,1.0,-66.1,2,4.0
2014-09-04,210.19999999999996,43.6,253.79999999999995,1.0,-65.1,2,0.0
2014-09-05,210.19999999999996,41.6,251.79999999999995,-1.0,-66.1,2,-2.0
2014-09-08,210.19999999999996,43.6,253.79999999999995,1.0,-65.1,2,2.0
2014-09-09,210.19999999999996,43.6,253.79999999999995,1.0,-64.1,2,0.0
2014-09-10,210.19999999999996,43.6,253.79999999999995,1.0,-63.099999999999994,2,0.0
2014-09-11,210.19999999999996,41.6,251.79999999999995,-1.0,-64.1,2,-2.0
2014-09-12,210.19999999999996,43.6,253.79999999999995,1.0,-63.099999999999994,2,2.0
2014-09-15,210.19999999999996,41.6,251.79999999999995,-1.0,-64.1,2,-2.0
2014-09-16,210.19999999999996,41.6,251.79999999999995,1.0,-63.099999999999994,2,0.0
2014-09-17,210.19999999999996,43.6,253.79999999999995,1.0,-62.099999999999994,2,2.0
2014-09-18,210.19999999999996,45.6,255.79999999999995,1.0,-61.099999999999994,2,2.0
2014-09-19,210.19999999999996,51.6,261.79999999999995,1.0,-60.099999999999994,2,6.0
2014-09-22,210.19999999999996,49.6,259.79999999999995,-1.0,-61.099999999999994,2,-2.0
2014-09-23,210.19999999999996,45.6,255.79999999999995,-3.0,-64.1,2,-4.0
2014-09-24,210.19999999999996,41.6,251.79999999999995,-3.0,-67.1,2,-4.0
2014-09-25,210.19999999999996,43.6,253.79999999999995,1.0,-66.1,2,2.0
2014-09-26,210.19999999999996,37.6,247.79999999999995,-5.0,-71.1,2,-6.0
2014-09-29,210.19999999999996,33.6,243.79999999999995,-3.0,-74.1,2,-4.0
2014-09-30,210.19999999999996,37.6,247.79999999999995,1.0,-73.1,2,4.0
2014-10-01,210.19999999999996,33.6,243.79999999999995,-3.0,-76.1,2,-4.0
2014-10-02,210.19999999999996,27.6,237.79999999999995,-5.0,-81.1,2,-6.0
2014-10-03,210.19999999999996,29.6,239.79999999999995,1.0,-80.1,2,2.0
2014-10-06,210.19999999999996,33.6,243.79999999999995,1.0,-79.1,2,4.0
2014-10-07,210.19999999999996,27.6,237.79999999999995,-5.0,-84.1,2,-6.0
2014-10-08,210.19999999999996,27.6,237.79999999999995,1.0,-83.1,2,0.0
2014-10-09,210.19999999999996,33.6,243.79999999999995,1.0,-82.1,2,6.0
2014-10-10,210.19999999999996,29.6,239.79999999999995,-3.0,-85.1,2,-4.0
2014-10-13,210.19999999999996,15.6,225.79999999999995,-13.0,-98.1,2,-14.0
2014-10-14,210.19999999999996,15.6,225.79999999999995,1.0,-97.1,2,0.0
2014-10-15,210.19999999999996,11.6,221.79999999999995,-3.0,-100.1,2,-4.0
2014-10-16,210.19999999999996,13.6,223.79999999999995,1.0,-99.1,2,2.0
2014-10-17,210.19999999999996,19.6,229.79999999999995,0.9999999999999982,-98.1,2,6.0
2014-10-20,210.19999999999996,23.6,233.79999999999995,1.0,-97.1,2,4.0
2014-10-21,210.19999999999996,27.6,237.79999999999995,1.0,-96.1,2,4.0
2014-10-22,210.19999999999996,33.6,243.79999999999995,1.0,-95.1,2,6.0
2014-10-23,210.19999999999996,35.6,245.79999999999995,1.0,-94.1,2,2.0
2014-10-24,210.19999999999996,45.6,255.79999999999995,1.0,-93.1,2,10.0
2014-10-27,210.19999999999996,53.6,263.79999999999995,1.0,-92.1,2,8.0
2014-10-28,210.19999999999996,57.6,267.79999999999995,1.0,-91.1,2,4.0
2014-10-29,210.19999999999996,61.6,271.79999999999995,1.0,-90.1,2,4.0
2014-10-30,210.19999999999996,59.6,269.79999999999995,-1.0,-91.1,2,-2.0
2014-10-31,210.19999999999996,67.6,277.79999999999995,1.000000000000007,-90.1,2,8.0
2014-11-03,210.19999999999996,65.6,275.79999999999995,-1.0,-91.1,2,-2.0
2014-11-04,210.19999999999996,67.6,277.79999999999995,1.0,-90.1,2,2.0
2014-11-05,210.19999999999996,73.6,283.79999999999995,1.0,-89.1,2,6.0
2014-11-06,210.19999999999996,73.6,283.79999999999995,1.0,-88.1,2,0.0
2014-11-07,210.19999999999996,73.6,283.79999999999995,1.0,-87.1,2,0.0
2014-11-10,210.19999999999996,73.6,283.79999999999995,1.0,-86.1,2,0.0
2014-11-11,210.19999999999996,79.6,289.79999999999995,1.0,-85.1,2,6.0
2014-11-12,210.19999999999996,75.6,285.79999999999995,-3.0,-88.1,2,-4.0
2014-11-13,210.19999999999996,79.6,289.79999999999995,1.0,-87.1,2,4.0
2014-11-14,210.19999999999996,79.6,289.79999999999995,1.0,-86.1,2,0.0
2014-11-17,210.19999999999996,79.6,289.79999999999995,1.0,-85.1,2,0.0
2014-11-18,210.19999999999996,81.6,291.79999999999995,1.0,-84.1,2,2.0
2014-11-19,210.19999999999996,81.6,291.79999999999995,1.0,-83.1,2,0.0
2014-11-20,210.19999999999996,79.6,289.79999999999995,-1.0,-84.1,2,-2.0
2014-11-21,210.19999999999996,85.6,295.79999999999995,1.0,-83.1,2,6.0
2014-11-24,210.19999999999996,85.6,295.79999999999995,1.0,-82.1,2,0.0
2014-11-25,210.19999999999996,81.6,291.79999999999995,-3.0,-85.1,2,-4.0
2014-11-26,210.19999999999996,79.6,289.79999999999995,-1.0,-86.1,2,-2.0
2014-11-28,210.19999999999996,83.6,293.79999999999995,1.0,-85.1,2,4.0
2014-12-01,210.19999999999996,79.6,289.79999999999995,-3.0,-88.1,2,-4.0
2014-12-02,210.19999999999996,81.6,291.79999999999995,1.0,-87.1,2,2.0
2014-12-03,210.19999999999996,87.6,297.79999999999995,1.0,-86.1,2,6.0
2014-12-04,210.19999999999996,89.6,299.79999999999995,1.0,-85.1,2,2.0
2014-12-05,210.19999999999996,91.6,301.79999999999995,1.0,-84.1,2,2.0
2014-12-08,210.19999999999996,89.6,299.79999999999995,-1.0,-85.1,2,-2.0
2014-12-09,210.19999999999996,83.6,293.79999999999995,-5.0,-90.1,2,-6.0
2014-12-10,210.19999999999996,85.6,295.79999999999995,1.0,-89.1,2,2.0
2014-12-11,210.19999999999996,81.6,291.79999999999995,-3.0,-92.1,2,-4.0
2014-12-12,210.19999999999996,79.6,289.79999999999995,-1.0,-93.1,2,-2.0
2014-12-15,210.19999999999996,79.6,289.79999999999995,1.0,-92.1,2,0.0
2014-12-16,210.19999999999996,77.6,287.79999999999995,-1.0,-93.1,2,-2.0
2014-12-17,210.19999999999996,81.6,291.79999999999995,1.0,-92.1,2,4.0
2014-12-18,210.19999999999996,91.6,301.79999999999995,1.0,-91.1,2,10.0
2014-12-19,210.19999999999996,97.6,307.79999999999995,1.0,-90.1,2,6.0
2014-12-22,210.19999999999996,101.6,311.79999999999995,1.0,-89.1,2,4.0
2014-12-23,210.19999999999996,105.6,315.79999999999995,1.0,-88.1,2,4.0
2014-12-24,210.19999999999996,99.6,309.79999999999995,-5.0,-93.1,2,-6.0
2014-12-26,210.19999999999996,103.6,313.79999999999995,1.0,-92.1,2,4.0
2014-12-29,210.19999999999996,101.6,311.79999999999995,-1.0,-93.1,2,-2.0
2014-12-30,210.19999999999996,101.6,311.79999999999995,1.0,-92.1,2,0.0
2014-12-31,210.19999999999996,99.6,309.79999999999995,-1.0,-93.1,2,-2.0
2015-01-02,210.19999999999996,97.6,307.79999999999995,-1.0,-94.1,2,-2.0
2015-01-05,210.19999999999996,91.6,301.79999999999995,-5.0,-99.1,2,-6.0
2015-01-06,210.19999999999996,85.6,295.79999999999995,-5.0,-104.1,2,-6.0
2015-01-07,210.19999999999996,83.6,293.79999999999995,-1.0,-105.1,2,-2.0
2015-01-08,210.19999999999996,85.6,295.79999999999995,1.0,-104.1,2,2.0
2015-01-09,210.19999999999996,93.6,303.79999999999995,1.0,-103.1,2,8.0
2015-01-12,210.19999999999996,91.6,301.79999999999995,-1.0,-104.1,2,-2.0
2015-01-13,210.19999999999996,89.6,299.79999999999995,-1.0,-105.1,2,-2.0
2015-01-14,210.19999999999996,81.6,291.79999999999995,-7.0,-112.1,2,-8.0
2015-01-15,210.19999999999996,87.6,297.79999999999995,1.0,-111.1,2,6.0
2015-01-16,210.19999999999996,83.6,293.79999999999995,-3.0,-114.1,2,-4.0
2015-01-20,210.19999999999996,91.6,301.79999999999995,1.0,-113.1,2,8.0
2015-01-21,210.19999999999996,89.6,299.79999999999995,-1.0,-114.1,2,-2.0
